# CMD: bash -lc docker compose logs --since=8h api | tail -n 2000
api-1  | INFO:     172.18.0.1:37020 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57184 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57200 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57176 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57212 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57170 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46830 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46838 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46822 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46836 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:46818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54434 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54440 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54450 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54430 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | [HTX RETRY] attempt=1/3 error=htx GET https://api.huobi.pro/v2/reference/currencies
api-1  | INFO:     172.18.0.1:54426 - "GET /system/health HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:54794 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54782 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54766 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54754 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54738 - "GET /system/health HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:40398 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40384 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40400 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40382 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40376 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41538 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41564 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41554 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41536 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41522 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48742 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48758 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48768 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48740 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48736 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54300 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54304 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54296 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54316 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54290 - "GET /system/health HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:57212 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57200 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57214 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57190 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57186 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47912 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47916 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47922 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47896 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47888 - "GET /system/health HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:49086 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49072 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49064 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49096 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49058 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58272 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58290 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58274 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58260 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58250 - "GET /system/health HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:38898 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38904 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38896 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38920 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38892 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45832 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45848 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45828 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45862 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45816 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54958 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54972 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54942 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54984 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54928 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51338 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51352 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51368 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51330 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51326 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50534 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50546 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50524 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50550 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50514 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55588 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55594 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55602 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55576 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55566 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47038 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47040 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47032 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47048 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47024 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36660 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36668 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36682 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36646 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | [HTX RETRY] attempt=1/3 error=htx GET https://api.hbdm.vn/linear-swap-api/v1/swap_contract_info?business_type=all
api-1  | [TELEGRAM SEND ERROR] chat_id=-1003946873279: ConnectTimeout: ConnectTimeout('')
api-1  | [ROBOT LOOP ERROR] telegram_required_send_failed:vip_signal_update:chat_id=-1003946873279:error=
api-1  | INFO:     172.18.0.1:36632 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48402 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48412 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48428 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48392 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48386 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37602 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37614 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37594 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37630 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37578 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40548 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40562 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40564 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40532 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40524 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48250 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48254 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48242 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48256 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48228 - "GET /system/health HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:35418 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35420 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35436 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35408 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35406 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47148 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47160 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47132 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47154 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47120 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59102 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59116 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59120 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59086 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59072 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40654 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40644 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40632 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40656 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40630 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39316 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39320 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39310 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39336 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | [HTX RETRY] attempt=1/3 error=htx GET https://api.huobi.pro/v2/reference/currencies
api-1  | INFO:     172.18.0.1:39306 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39372 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39384 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39356 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39392 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39306 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33922 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33906 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33892 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33880 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33878 - "GET /system/health HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:39034 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39044 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39030 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39046 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39024 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37408 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37424 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37412 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37398 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37382 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39750 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39762 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39748 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39764 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39742 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42564 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42566 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42554 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42580 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42548 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36762 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36768 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36770 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36750 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36744 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50214 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50234 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50226 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50200 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50194 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42698 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42680 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42686 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42700 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42674 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48468 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48476 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48484 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48456 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48450 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59714 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59746 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59730 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59702 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59692 - "GET /system/health HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:60122 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60136 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60126 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60110 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60108 - "GET /system/health HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:50710 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50712 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50708 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50720 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50702 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52482 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52486 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52474 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52462 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52460 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45284 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45304 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45276 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45298 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45262 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52472 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52484 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52488 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52458 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52448 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53770 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53786 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53764 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53788 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53748 - "GET /system/health HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:51668 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51656 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51652 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51640 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51634 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43338 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43366 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43350 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43332 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43326 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40034 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40030 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40020 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40006 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39992 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38292 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38308 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38298 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38282 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38270 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60626 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60650 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60614 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60634 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60606 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60612 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60614 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60616 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60608 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60602 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58644 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58654 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58632 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58618 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58616 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53404 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53412 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53392 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53406 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53384 - "GET /system/health HTTP/1.1" 200 OK
